Test (2B): leader backs up quickly over incorrect follower logs ...
000000 VOTE Server 1 started election for term 1
000014 VOTE Server 0 received requestVote | term: 1, candidateId: 1, lastLogIndex: 0, lastLogTerm: 0
162378 APND Server 3 sending appendEntries to 2 | nextIndex: 61, logLength: 62
162380 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 62
162382 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 62
162384 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 60, prevLogTerm: 29, leaderCommit: 60, entries: 1
162387 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 60, prevLogTerm: 29, leaderCommit: 60, entries: 1
162476 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
162482 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
162486 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
162489 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
163131 VOTE Server 0 started election for term 12
163380 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 62
163383 APND Server 3 sending appendEntries to 1 | nextIndex: 62, logLength: 62
163385 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 62
163389 APND Server 3 sending appendEntries to 2 | nextIndex: 62, logLength: 62
163390 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 61, prevLogTerm: 29, leaderCommit: 61, entries: 0
163394 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 61, prevLogTerm: 29, leaderCommit: 61, entries: 0
163481 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
163485 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
163490 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
163492 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
163520 LOG1 Server 3 received command 1849195952586605473 | term: 29, index: 62
164383 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 63
164387 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 63
164389 APND Server 3 sending appendEntries to 2 | nextIndex: 62, logLength: 63
164390 APND Server 3 sending appendEntries to 1 | nextIndex: 62, logLength: 63
164394 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 61, prevLogTerm: 29, leaderCommit: 61, entries: 1
164395 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 61, prevLogTerm: 29, leaderCommit: 61, entries: 1
164483 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
164484 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
164486 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
164487 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
165397 APND Server 3 sending appendEntries to 1 | nextIndex: 63, logLength: 63
165398 APND Server 3 sending appendEntries to 2 | nextIndex: 63, logLength: 63
165399 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 63
165401 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 63
165403 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 62, prevLogTerm: 29, leaderCommit: 62, entries: 0
165403 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 62, prevLogTerm: 29, leaderCommit: 62, entries: 0
165484 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
165486 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
165487 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
165490 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
165608 LOG1 Server 3 received command 128350187610295107 | term: 29, index: 63
166398 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 64
166399 APND Server 3 sending appendEntries to 2 | nextIndex: 63, logLength: 64
166400 APND Server 3 sending appendEntries to 1 | nextIndex: 63, logLength: 64
166402 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 64
166405 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 62, prevLogTerm: 29, leaderCommit: 62, entries: 1
166407 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 62, prevLogTerm: 29, leaderCommit: 62, entries: 1
166495 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
166497 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
166499 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
166502 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
167400 APND Server 3 sending appendEntries to 2 | nextIndex: 64, logLength: 64
167403 APND Server 3 sending appendEntries to 1 | nextIndex: 64, logLength: 64
167405 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 64
167407 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 63, prevLogTerm: 29, leaderCommit: 63, entries: 0
167407 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 64
167409 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 63, prevLogTerm: 29, leaderCommit: 63, entries: 0
167467 LOG1 Server 3 received command 8930059792454420241 | term: 29, index: 64
167503 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
167505 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
167508 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
167509 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
167756 VOTE Server 0 started election for term 13
168402 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 65
168405 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 65
168407 APND Server 3 sending appendEntries to 1 | nextIndex: 64, logLength: 65
168409 APND Server 3 sending appendEntries to 2 | nextIndex: 64, logLength: 65
168414 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 63, prevLogTerm: 29, leaderCommit: 63, entries: 1
168417 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 63, prevLogTerm: 29, leaderCommit: 63, entries: 1
168515 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
168517 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
168520 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
168522 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
169414 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 65
169416 APND Server 3 sending appendEntries to 1 | nextIndex: 65, logLength: 65
169417 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 65
169419 APND Server 3 sending appendEntries to 2 | nextIndex: 65, logLength: 65
169422 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 64, prevLogTerm: 29, leaderCommit: 64, entries: 0
169426 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 64, prevLogTerm: 29, leaderCommit: 64, entries: 0
169526 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
169528 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
169530 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
169531 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
169543 LOG1 Server 3 received command 3868799463537035687 | term: 29, index: 65
170427 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 66
170430 APND Server 3 sending appendEntries to 2 | nextIndex: 65, logLength: 66
170432 APND Server 3 sending appendEntries to 1 | nextIndex: 65, logLength: 66
170434 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 66
170439 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 64, prevLogTerm: 29, leaderCommit: 64, entries: 1
170441 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 64, prevLogTerm: 29, leaderCommit: 64, entries: 1
170537 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
170538 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
170541 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
170543 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
171435 APND Server 3 sending appendEntries to 2 | nextIndex: 66, logLength: 66
171436 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 66
171437 APND Server 3 sending appendEntries to 1 | nextIndex: 66, logLength: 66
171439 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 66
171442 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 65, prevLogTerm: 29, leaderCommit: 65, entries: 0
171443 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 65, prevLogTerm: 29, leaderCommit: 65, entries: 0
171547 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
171552 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
171555 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
171555 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
171609 LOG1 Server 3 received command 213598685285605106 | term: 29, index: 66
172031 VOTE Server 0 started election for term 14
172444 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 67
172447 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 67
172449 APND Server 3 sending appendEntries to 1 | nextIndex: 66, logLength: 67
172451 APND Server 3 sending appendEntries to 2 | nextIndex: 66, logLength: 67
172455 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 65, prevLogTerm: 29, leaderCommit: 65, entries: 1
172456 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 65, prevLogTerm: 29, leaderCommit: 65, entries: 1
172560 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
172562 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
172565 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
172567 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
173450 APND Server 3 sending appendEntries to 2 | nextIndex: 67, logLength: 67
173451 APND Server 3 sending appendEntries to 1 | nextIndex: 67, logLength: 67
173452 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 67
173455 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 67
173466 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 66, prevLogTerm: 29, leaderCommit: 66, entries: 0
173466 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 66, prevLogTerm: 29, leaderCommit: 66, entries: 0
173564 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
173566 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
173570 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
173573 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
173668 LOG1 Server 3 received command 4804060278351451080 | term: 29, index: 67
174467 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 68
174468 APND Server 3 sending appendEntries to 2 | nextIndex: 67, logLength: 68
174470 APND Server 3 sending appendEntries to 1 | nextIndex: 67, logLength: 68
174473 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 68
174477 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 66, prevLogTerm: 29, leaderCommit: 66, entries: 1
174477 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 66, prevLogTerm: 29, leaderCommit: 66, entries: 1
174566 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
174568 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
174570 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
174571 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
175475 APND Server 3 sending appendEntries to 2 | nextIndex: 68, logLength: 68
175478 APND Server 3 sending appendEntries to 1 | nextIndex: 68, logLength: 68
175482 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 68
175482 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 67, prevLogTerm: 29, leaderCommit: 67, entries: 0
175484 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 68
175484 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 67, prevLogTerm: 29, leaderCommit: 67, entries: 0
175574 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
175575 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
175577 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
175579 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
175745 LOG1 Server 3 received command 8205562122314489684 | term: 29, index: 68
175996 VOTE Server 0 started election for term 15
176482 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 69
176485 APND Server 3 sending appendEntries to 2 | nextIndex: 68, logLength: 69
176487 APND Server 3 sending appendEntries to 1 | nextIndex: 68, logLength: 69
176489 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 69
176497 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 67, prevLogTerm: 29, leaderCommit: 67, entries: 1
176497 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 67, prevLogTerm: 29, leaderCommit: 67, entries: 1
176580 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
176584 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
176586 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
176589 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
177490 APND Server 3 sending appendEntries to 2 | nextIndex: 69, logLength: 69
177494 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 69
177496 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 69
177498 APND Server 3 sending appendEntries to 1 | nextIndex: 69, logLength: 69
177501 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 68, prevLogTerm: 29, leaderCommit: 68, entries: 0
177506 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 68, prevLogTerm: 29, leaderCommit: 68, entries: 0
177586 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
177589 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
177592 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
177596 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
177630 LOG1 Server 3 received command 8171444185865179895 | term: 29, index: 69
178492 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 70
178496 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 70
178502 APND Server 3 sending appendEntries to 1 | nextIndex: 69, logLength: 70
178505 APND Server 3 sending appendEntries to 2 | nextIndex: 69, logLength: 70
178517 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 68, prevLogTerm: 29, leaderCommit: 68, entries: 1
178521 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 68, prevLogTerm: 29, leaderCommit: 68, entries: 1
178588 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
178592 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
178594 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
178599 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
179502 APND Server 3 sending appendEntries to 2 | nextIndex: 70, logLength: 70
179505 APND Server 3 sending appendEntries to 1 | nextIndex: 70, logLength: 70
179513 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 69, prevLogTerm: 29, leaderCommit: 69, entries: 0
179594 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
179718 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 70
